439;и;и;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1854.873#1855.163
440;эм;эм;INTJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1855.163#1855.453
441;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1855.453#1855.743
442;личные;личный;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur;_;_;_;@nat1989f-word#@nat1989f#1855.743#1856.033
443;пути;путь;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur;_;_;_;@nat1989f-word#@nat1989f#1856.033#1856.323
444;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1856.323#1856.613
445;но;но;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1856.613#1856.903
446;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@nat1989f-word#@nat1989f#1856.903#1857.193
447;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1857.193#1857.483
448;сотрудничаем;сотрудничать;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1857.483#1857.773
449;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1857.773#1858.063
450;вместе;вместе;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1858.063#1858.353
451;с;с;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1858.353#1858.643
452;ну;ну;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1858.643#1858.933
453;Петя;Петя;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1858.933#1859.223
454;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1859.223#1859.513
455;всё;все;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1859.513#1859.803
456;равно;равный;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@nat1989f-word#@nat1989f#1859.803#1860.093
457;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1860.093#1860.383
458;до;до;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1860.383#1860.673
459;сих;сей;DET;_;Case=Gen|Number=Plur;_;_;_;@nat1989f-word#@nat1989f#1860.673#1860.963
460;пор;пора;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur;_;_;_;@nat1989f-word#@nat1989f#1860.963#1861.253
461;мой;мой;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1861.253#1861.543
462;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1861.543#1861.833
463;ближайший;ближайший;ADJ;_;Case=Nom|Degree=Sup|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1861.833#1862.123
464;друг;друг;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1862.123#1862.413
465;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1862.413#1862.703
466;и;и;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1862.703#1863.037
467;не;не;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1863.463#1863.761
468;знаю;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1863.761#1864.059
469;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1864.059#1864.357
470;но;но;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1864.357#1864.655
471;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1864.655#1864.953
472;серьезно;серьезно;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1864.953#1865.251
473;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1865.251#1865.549
474;сама;сам;ADJ;_;Case=Nom|Degree=Pos|Gender=Fem|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1865.549#1865.847
475;не;не;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1865.847#1866.145
476;нашла;найти;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1866.145#1866.443
477;ответ;ответ;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1866.443#1866.741
478;на;на;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1866.741#1867.039
479;вопрос;вопрос;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1867.039#1867.337
480;почему;почему;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1867.337#1867.635
481;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@nat1989f-word#@nat1989f#1867.635#1867.933
482;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1867.933#1868.231
483;решили;решить;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1868.231#1868.529
484;разойтись;разойтись;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Mid;_;_;_;@nat1989f-word#@nat1989f#1868.529#1868.827
485;это;это;PRON;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1868.827#1869.125
486;просто;просто;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1869.125#1869.423
487;как-то;как-то;SCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1869.423#1869.721
488;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1869.721#1869.962
489;естественно;естественно;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1869.962#1870.019
490;вышло;выйти;VERB;_;Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1870.019#1870.333
491;ну;ну;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1870.87#1871.155
492;не;не;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1871.155#1871.44
493;знаю;знать;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1871.44#1871.725
494;может;мочь;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1871.725#1872.01
495;быть;быть;AUX;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1872.01#1872.295
496;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@nat1989f-word#@nat1989f#1872.295#1872.58
497;поняли;понять;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1872.58#1872.865
498;то;то;SCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1872.865#1873.15
499;что;что;SCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1873.15#1873.435
500;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@nat1989f-word#@nat1989f#1873.435#1873.72
501;друг;друг;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1873.72#1874.005
502;друга;друг;NOUN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1874.005#1874.29
503;развили;развить;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1874.29#1874.575
504;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1874.575#1874.86
505;достаточно;достаточно;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1874.86#1875.145
506;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1875.145#1875.43
507;и;и;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1875.43#1875.715
508;дальше;далее;ADV;_;Degree=Cmp;_;_;_;@nat1989f-word#@nat1989f#1875.715#1876.0
509;нам;мы;PRON;_;Case=Dat|Number=Plur|Person=1;_;_;_;@nat1989f-word#@nat1989f#1876.0#1876.285
510;нужно;нужный;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@nat1989f-word#@nat1989f#1876.285#1876.57
511;что-то;что-то;PRON;_;Case=Acc;_;_;_;@nat1989f-word#@nat1989f#1876.57#1876.855
512;самим;сам;ADJ;_;Case=Dat|Degree=Pos|Number=Plur;_;_;_;@nat1989f-word#@nat1989f#1876.855#1877.14
513;искать;искать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1877.14#1877.444
514;да;да;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1881.055#1881.382
515;нет;нет;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1881.382#1881.709
516;нет;нет;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1881.709#1882.037
517;ну;ну;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1882.425#1882.735
518;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1882.735#1883.045
519;на;на;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1883.045#1883.355
520;деле;дело;NOUN;_;Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1883.355#1883.665
521;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@nat1989f-word#@nat1989f#1883.665#1883.975
522;просто;просто;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1883.975#1884.285
523;занимались;заниматься;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@nat1989f-word#@nat1989f#1884.285#1884.595
524;разными;разный;ADJ;_;Case=Ins|Degree=Pos|Number=Plur;_;_;_;@nat1989f-word#@nat1989f#1884.595#1884.905
525;вещами;вещь;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur;_;_;_;@nat1989f-word#@nat1989f#1884.905#1885.215
526;потом;потом;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1885.215#1885.525
527;в;в;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1885.525#1885.835
528;какой-то;какой-то;DET;_;Case=Acc|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1885.835#1886.145
529;момент;момент;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1886.145#1886.463
530;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1886.981#1887.216
531;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1887.216#1887.451
532;стала;стать;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@nat1989f-word#@nat1989f#1887.451#1887.686
533;больше;много;NUM;_;_;_;_;_;@nat1989f-word#@nat1989f#1887.686#1887.921
534;времени;время;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1887.921#1888.156
535;проводить;проводить;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1888.156#1888.391
536;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1888.391#1888.626
537;в;в;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1888.626#1888.861
538;Лос-Анджелесе;Лос-Анджелес;PROPN;_;Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1888.861#1889.096
539;потому;потому;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1889.096#1889.331
540;что;что;SCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1889.331#1889.566
541;у;у;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1889.566#1889.801
542;меня;я;PRON;_;Case=Gen|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1889.801#1890.036
543;был;быть;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1890.036#1890.271
544;год;год;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1890.271#1890.506
545;когда;когда;SCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1890.506#1890.741
546;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1890.741#1890.976
547;вообще;вообще;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1890.976#1891.211
548;очень;очень;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1891.211#1891.446
549;много;много;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1891.446#1891.681
550;времени;время;NOUN;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1891.681#1891.916
551;там;там;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1891.916#1892.151
552;проводила;проводить;VERB;_;Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1892.151#1892.407
553;ну;ну;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1893.166#1893.42
554;и;и;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1893.42#1893.674
555;и;и;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1893.674#1893.928
556;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1893.928#1894.182
557;было;быть;AUX;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1894.182#1894.436
558;интересно;интересный;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@nat1989f-word#@nat1989f#1894.436#1894.69
559;как-то;как-то;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1894.69#1894.944
560;вот;вот;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1894.944#1895.198
561;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1895.198#1895.452
562;в;в;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1895.452#1895.706
563;эту;этот;DET;_;Case=Acc|Gender=Fem|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1895.706#1895.96
564;культуру;культура;NOUN;_;Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1895.96#1896.214
565;всю;весь;DET;_;Case=Acc|Gender=Fem|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1896.214#1896.468
566;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1896.468#1896.722
567;по...;по...;X;_;_;_;_;_;@nat1989f-word#@nat1989f#1896.722#1896.976
568;погрузится;погрузиться;VERB;_;Aspect=Perf|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin|Voice=Mid;_;_;_;@nat1989f-word#@nat1989f#1896.976#1897.23
569;для;для;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1897.23#1897.484
570;того;то;PRON;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1897.484#1897.738
571;чтобы;чтобы;SCONJ;_;Mood=Cnd;_;_;_;@nat1989f-word#@nat1989f#1897.738#1897.992
572;понять;понять;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1897.992#1898.246
573;всё-таки;всё-таки;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1898.246#1898.5
574;что;что;PRON;_;Case=Nom;_;_;_;@nat1989f-word#@nat1989f#1898.5#1898.754
575;такое;такой;DET;_;Case=Nom|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1898.754#1899.008
576;панк;панк;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1899.008#1899.262
577;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1899.262#1899.516
578;потому;потому;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1899.516#1899.77
579;что;что;SCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1899.77#1900.024
580;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1900.024#1900.278
581;хотелось;хотеться;VERB;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;_;_;_;@nat1989f-word#@nat1989f#1900.278#1900.532
582;узнать;узнать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1900.532#1900.786
583;а;о;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1900.786#1901.04
584;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1901.04#1901.294
585;что;что;PRON;_;Case=Nom;_;_;_;@nat1989f-word#@nat1989f#1901.294#1901.548
586;такое;такой;DET;_;Case=Nom|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1901.548#1901.814
587;э;эээ;INTJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1902.148#1902.416
588;энтертеймент;энтертеймент;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1902.416#1902.684
589;индустрия;индустрия;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1902.684#1902.952
590;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1902.952#1903.22
591;для;для;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1903.22#1903.488
592;того;то;PRON;_;Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1903.488#1903.756
593;чтоб;чтобы;SCONJ;_;Mood=Cnd;_;_;_;@nat1989f-word#@nat1989f#1903.756#1904.024
594;осознать;осознать;VERB;_;Aspect=Perf|VerbForm=Inf|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1904.024#1904.292
595;каким;какой;DET;_;Case=Ins|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1904.292#1904.56
596;может;мочь;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1904.56#1904.828
597;быть;быть;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1904.828#1905.096
598;современный;современный;ADJ;_;Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1905.096#1905.364
599;панк;панк;NOUN;_;Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1905.364#1905.632
600;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1905.632#1905.9
601;у;у;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1905.9#1906.168
602;меня;я;PRON;_;Case=Gen|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1906.168#1906.436
603;был;быть;VERB;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1906.436#1906.704
604;такой;такой;DET;_;Case=Nom|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1906.704#1906.972
605;проект;проект;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1906.972#1907.24
606;ну;ну;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1907.74#1908.009
607;и;и;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1908.009#1908.278
608;и;и;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1908.278#1908.547
609;вот;вот;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1908.547#1908.816
610;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1908.816#1909.085
611;и;и;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1909.085#1909.354
612;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;_;_;_;@nat1989f-word#@nat1989f#1909.354#1909.623
613;как-то;как-то;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1909.623#1909.892
614;постепенно;постепенно;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1909.892#1910.161
615;стали;стать;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1910.161#1910.43
616;жить;жить;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1910.43#1910.699
617;своими;свой;DET;_;Case=Ins|Number=Plur;_;_;_;@nat1989f-word#@nat1989f#1910.699#1910.968
618;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1910.968#1911.237
619;жизнями;жизнь;NOUN;_;Animacy=Inan|Case=Ins|Gender=Fem|Number=Plur;_;_;_;@nat1989f-word#@nat1989f#1911.237#1911.518
620;да;да;INTJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1918.129#1918.444
621;да;да;INTJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1918.444#1918.759
622;да;да;INTJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1918.759#1919.074
623;как;как;SCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1922.592#1922.845
624;что;что;PRON;_;Case=Nom;_;_;_;@nat1989f-word#@nat1989f#1922.845#1923.098
625;?;?;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1923.098#1923.351
626;а;а;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1928.24#1928.548
627;любопытство;любопытство;NOUN;_;Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1928.548#1928.856
628;конечно;конечно;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1928.856#1929.164
629;же;же;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1929.164#1929.472
630;было;быть;AUX;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1929.472#1929.78
631;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1929.78#1930.088
632;но;но;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1930.088#1930.396
633;ревности;ревность;NOUN;_;Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1930.396#1930.704
634;нет;нет;VERB;_;Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1930.704#1931.012
635;потому;потому;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1931.012#1931.32
636;что;что;SCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1931.32#1931.629
637;ну;но;PART;_;_;_;_;_;@nat1989f-word#@nat1989f#1931.796#1932.093
638;для;для;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1932.093#1932.39
639;меня;я;PRON;_;Case=Gen|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1932.39#1932.687
640;Петя;Петя;PROPN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1932.687#1932.984
641;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1932.984#1933.281
642;в;в;ADP;_;_;_;_;_;@nat1989f-word#@nat1989f#1933.281#1933.578
643;это;этот;DET;_;Case=Acc|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1933.578#1933.875
644;время;время;NOUN;_;Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1933.875#1934.172
645;сейчас;сейчас;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1934.172#1934.469
646;уже;уже;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1934.469#1934.766
647;как;как;SCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1934.766#1935.063
648;брат;брат;NOUN;_;Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing;_;_;_;@nat1989f-word#@nat1989f#1935.063#1935.37
649;ааа;аа;INTJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1936.537#1936.746
650;но;но;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1936.746#1936.955
651;мне;я;PRON;_;Case=Dat|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1936.955#1937.164
652;всегда;всегда;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1937.164#1937.373
653;было;быть;AUX;_;Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;_;_;_;@nat1989f-word#@nat1989f#1937.373#1937.582
654;интересно;интересный;ADJ;_;Degree=Pos|Gender=Neut|Number=Sing|Variant=Short;_;_;_;@nat1989f-word#@nat1989f#1937.582#1937.791
655;конечно;конечно;ADV;_;Degree=Pos;_;_;_;@nat1989f-word#@nat1989f#1937.791#1938.0
656;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1938.0#1938.209
657;да;да;INTJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1938.209#1938.418
658;/;/;PUNCT;_;_;_;_;_;@nat1989f-word#@nat1989f#1938.418#1938.627
659;и;и;CCONJ;_;_;_;_;_;@nat1989f-word#@nat1989f#1938.627#1938.836
660;я;я;PRON;_;Case=Nom|Number=Sing|Person=1;_;_;_;@nat1989f-word#@nat1989f#1938.836#1939.045
